nome,discurso,ano
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – Tem a palavra o Sr. Nelson Jobim, para encaminhar a votação, contra. ",ano_172
O SR. NELSON JOBIM,"O SR. NELSON JOBIM (PMDB – RS. Sem revisão do orador.): – Sr. Presidente, Sras e Srs. Constituintes, é difícil para mim, ao verificar que o eminente Constituinte Afonso Arinos de Melo Franco assomou a esta tribuna para defender o texto proposto pelo eminente Constituinte Aluízio Campos, encaminhar contra esse texto. Efetivamente, faço-o não pelo que nele se contém, mas, sim, pelo que não está contido. Na comparação a que procedemos e ainda deveremos fazer, entre o texto da Comissão de Sistematização e o que foi proposto pelo eminente Constituinte Aluízio Campos, notamos ausência da referência modernizadora da Constituição que começamos a votar hoje, deixando-a para o futuro, para o Terceiro Milênio. Trata-se notoriamente da parte relativa à participação popular, como uma das modalidades do exercício da soberania do povo nas democracias modernas. Sr. Presidente e Srs. Constituintes, é necessário que se tenha presente que o Preâmbulo, embora não possua conteúdo normativo, nem se destine a fixar normas de condutas institucionais, se destina a fixar linhas interpretativas genéricas. E foi esta a palavra do eminente Constituinte Afonso Arinos, quando aqui disse que é a voz do futuro que se encontra no Preâmbulo. Apelo a este Plenário para que a voz do futuro, referida no texto da Comissão de Sistematização, seja mantida. Por que a voz de futuro? Porque é necessário lembrar que, após a Segunda Guerra Mundial as constituições começaram a se referir a algo que não continham anteriormente: a compatibilização entre democracia representativa e democracia participativa. Por isto, Srs. Constituintes, precisamos manter o texto da Sistematização, para que a soberania ali mencionada resida no povo, como fonte de Os poderes inerente à soberania são exercidos por representantes eleitos diretamente pelo povo, e isto o eminente Constituinte Aluízio Campos não mencionou na sua redação. Fundamentalmente, precisamos manter o texto da Sistematização. Afinal, neste Plenário, em fevereiro do ano passado, esta mesma Assembléia Nacional Constituinte, na redação de seu Regimento Interno, admitiu que a este Projeto de Constituição fossem oferecidas emendas populares. Precisamos, pois, manter o compromisso já assumido quando aprovamos o Regimento Interno. A própria emenda substitutiva do capítulo, elaborada pelo grupo denominado “Centrão”, reconhece em seu texto, no art. 212, § 2º, a existência de um mecanismo de participação popular direta no que diz respeito aos Municípios e às leis de participação do solo urbano. Desta forma a invocação que se faz do texto da Comissão de Sistematização é uma necessidade, porque importa manter a coerência, estabelecida em fevereiro do ano passado, em janeiro de 1988. Por isto encaminhamos no sentido de aprovar e manter o texto da Comissão de Sistematização, como requisito de coerência e de modernidade. ",ano_172
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – Tem a palavra o Sr. Bernardo Cabral, para encaminhar a votação, como Relator. ",ano_172
O SR. RELATOR (Bernardo Cabral,"O SR. RELATOR (Bernardo Cabral): – Sr. Presidente, o Plenário já está suficientemente esclarecido. Não há por que o Relator ocupar 10 minutos. Portanto, abre mão do tempo que lhe é concedido. ",ano_172
O SR. ALUÍZIO CAMPOS,"O SR. ALUÍZIO CAMPOS: – Sr. Presidente, peço a palavra pela ordem. ",ano_172
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – Tem a palavra o nobre Constituinte. O SR ALUÍZIO CAMPOS PRONUNCIA O SEGUINTE DISCURSO QUE, ENTREGUE À REVISÃO DO ORADOR, SERÁ PUBLICADO POSTERIORMENTE. ",ano_172
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – Em Plenário foi oferecida e vou submeter a votos a seguinte: EMENDA SUBSTITUTIVA Nº 2.036 (Aluízio Campos) Nós, representantes do povo brasileiro, reunidos em Assembléia Nacional Constituinte para instituir no País um novo Estado Democrático, destinado a assegurar o exercício dos direitos sociais e individuais, a liberdade, a segurança, o bem-estar, o desenvolvimento, a igualdade e a justiça como valores supremos de uma sociedade fraterna, pluralista e sem preconceitos, fundada na harmonia social da Nação e comprometida com a solução pacífica de todas as controvérsias, tanto na ordem interna como na internacional, promulgamos, sob a proteção de Deus, esta Constituição da República Federativa do Brasil. ",ano_172
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – A Presidência pede a colaboração dos Srs Constituintes. A votação somente será possível com os Srs. Constituintes ocupando seus respectivos lugares. Como disse o Relator, todos estão esclarecidos, mas, por dever de ofício, devo prestar uma informação. Vai-se votar uma emenda substitutiva, que tem preferência por ser coletiva. Obviamente, quem quiser aprovar a emenda, que substitui o texto da Comissão de Sistematização, acionará o dispositivo correspondente a “sim”, na mesa de votação; quem for contrário a ela, acionará o dispositivo correspondente a “não”, havendo também a possibilidade de se optar pela abstenção. Aqueles que não tiverem lugar para a votação ou que, por qualquer motivo, após terem registrado seus nomes, verificarem a existência de qualquer equívoco, deverão dirigir-se aos postos avulsos de votação. (Pausa.) Como ainda há Constituintes de pé, informo que não é possível iniciar a votação. Peço a todos que ocupem seus lugares. Esperamos que haja espaço para a votação por todos os Srs. Constituintes. Vai-se passar à votação. (Procede-se à votação) ",ano_172
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – A Mesa vai proclamar o resultado da votação: VOTAM: SIM – 248 NÃO – 227 ABSTENÇÃO – 9 TOTAL – 484 Não houve quorum para aprovação, ficando adiada a votação. Votaram os Srs. Constituintes: Presidente: (Ulysses Guimarães – Abstenção. Abigail Feitosa – Não. Acival Gomes – Não. Adauto Pereira – Sim. Ademir Andrade – Não. Adhemar de Barros Filho – Não. Adolfo Oliveira – Sim. Adroaldo Sreck – Não. Adylson Mota – Não. Aécio de Borba – Sim. Aécio Neves – Não. Affonso Camargo – Não. Afif Domingos – Sim. Agripino de Oliveira Lima – Sim. Airton Cordeiro – Não. Airton Sandoval – Não. Abano Franco – Sim. Albérico Cordeiro – Sim. Albérico Filho – Sim. Alceni Guerra – Não. Aldo Arantes – Não. Alércio Dias –Sim. Alexandre Costa – Sim. Alexandre Puzyna – Não. Alfredo Campos – Sim. Almir Gabriel – Não. Aloísio Vasconcelos – Sim. Aloysio Chaves – Sim Aloysio Teixeira – Sim. Aluízio Bezerra – Sim. Aluízio Campos – Sim. Álvaro Antônio – Sim. Álvaro Valle – Sim. Amaury Müller – Não. Ângelo Magalhães – Sim. Anna Maria Rattes – Não. Anníbal Barcellos – Sim. Antero de Barros – Não. Antônio Britto – Não. Antônio Câmara – Sim. Antônio Carlos Franco – Sim. Antôniocarlos Konder Reis – Não. Antoniocarlos Mendes Thame – Sim. Antônio de Jesus – Sim. Antonio Farias – Não. Antonio Ferreira – Sim Antonio Gaspar – Não. Antonio Mariz – Não. Antonio Perosa – Sim. Antonio Salim Curiati – Sim. Arnaldo Faria de Sá – Sim. Arnaldo Martins – Sim. Arnaldo Moraes – Sim. Arnaldo Prieto – Sim. Arnold Fioravante – Sim. Arolde de Oliveira – Sim. Artur da Távola – Não. Asdrubal Bentes – Sim. Átila Lira – Sim. Augusto Carvalho – Sim. Áureo Mello – Sim. Basílio Villani – Sim. Benedicto Monteiro – Não. Benedita da Silva – Não. Benito Gama – Sim. Bernardo Cabral – Não. Beth Azize – Não. Bezerra de Melo – Sim. Bocayuva Cunha – Não. Bonifácio de Andrada – Sim. Brandão Monteiro – Não. Caio Pompeu – Sim. Cardoso Alves – Sim. Carlos Alberto Caó – Não. Carlos Cardinal – Não. Carlos Chiarelli – Sim. Carlos Costa – Não. Carlos Sant’Anna – Sim. Carlos Vinagre – Sim. Carlos Virgílio – Sim. Carrel Benevides – Sim. Cássio Cunha Lima – Não. Célio de Castro – Não. Celso Dourado – Não. César Cals Neto – Sim. César Maia – Não. Chagas Duarte – Sim Chagas Neto – Sim. Chagas Rodrigues – Não. Chico Humberto – Não. Christóvam Chiaradia – Sim. Cid Carvalho – Não. Cid Sabóia de Carvalho – Não. Cláudio Ávila – Não. Cleonâncio Fonseca – Sim. Costa Ferreira – Sim. Cristina Tavares – Não. Cunha Bueno – Sim. Dálton Canabrava – Sim. Darcy Deites – Não. Darcy Pozza – Sim. Daso Coimbra – Sim. Davi Alves Silva – Sim. Del Bosco Amaral – Não. Delfim Netto – Sim. Délio Braz – Sim. Denisar Arneiro – Sim. Dionisio Dal Prá – Sim. Dionísio Hage – Sim. Dirce Tutu Quadros – Não. Djenal Gonçalves – Sim. Domingos Juvenil – Não. Domingos Leonelli – Não. Doreto Campanari – Não. Edésio Frias – Não. Edison Lobão – Sim. Edme Tavares – Sim. Edmilson Valentim – Não. Eduardo Bonfim – Abstenção. Eduardo Jorge – Não. Eduardo Moreira – Não. Egídio Ferreira Lima – Não. Eliel Rodrigues – Sim. Eliézer Moreira – Sim. Enoc Vieira – Sim. Eraldo Tinoco – Sim. Eraldo Trindade – Não. Erico Pegoraro – Não. Euclides Scalco – Não. Evaldo Gonçalves – Sim. Expedito Machado – Sim. Ézio Ferreira – Sim. Fábio Feldmann – Não. Fausto Fernandes – Sim. Fausto Rocha – Sim. Felipe Mendes – Sim. Feres Nader – Sim. Fernando Bezerra Coelho – Não. Fernando Cunha – Não. Fernando Gasparian – Não. Fernando Gomes – Abstenção. Fernando Henrique Cardoso – Não. Fernando Lyra – Não. Fernando Santana – Não. Fernando Velasco – Sim. Firmo de Castro – Não. Flavio Palmier da Veiga – Sim. Florestan Fernandes – Não. Floriceno Paixão – Não. França Teixeira – Não. Francisco Amaral – Não. Francisco Benjamim – Sim. Francisco Carneiro – Sim. Francisco Coelho – Sim. Francisco Diógenes – Sim. Francisco Dornelles – Sim. Francisco Küster – Não. Francisco Rollemberg – Sim. Francisco Rossi – Não. Francisco Sales – Sim. Furtado Leite – Sim. Gabriel Guerreiro – Não. Gandi Jamil – Sim. Gastone Righi – Sim. Genésio Bernardino – Sim. Geovah Amarante – Não. Geovani Borges – Sim. Geraldo Alckmin Filho – Não. Geraldo Campos – Não. Geraldo Fleming – Sim. Geraldo Melo – Não. Gerson Marcondes – Não. Gerson Marcondes – Não. Gerson Peres – Sim. Gidel Dantas – Sim. Gil César – Sim. Gilson Machado – Sim. Gumercindo Milhomem – Não. Gustavo de Faria – Sim. Harlan Gadelha– Não. Haroldo Lima – Não. Haroldo Saboia – Não. Hélio Duque – Abstenção. Hélio Manhães – Não. Hélio Rosas – Sim. Henrique Córdova – Não. Henrique Eduardo Alves – Sim. Heráclito Fortes – Não. Hermes Zaneti – Não. Hilário Braun – Sim. Humberto Lucena – Não. Iberê Ferreira – Sim. Ibsen Pinheiro – Não. Inocêncio Oliveira – Sim. Irajá Rodrigues – Não. Iram Saraiva – Não. lrapuan Costa Júnior – Sim. Irma Passoni – Não. Ismael Wanderley – Não. Itamar Franco – Não. Ivo Cersósimo – Sim. Ivo Lech – Não. Ivo Mainardi – Não. Ivo Vanderlinde – Não. Jacy Scanagatta – Sim. Jairo Azi – Sim. Jalles Fontoura – Sim. Jamil Haddad – Não. Jarbas Passarinho – Sim. Jayme Paliarin – Sim. Jayme Santana – Não. Jessé Freire – Sim. Jesualdo Cavalcanti – Sim. Jesus Tajra – Sim. Joaci Góes – Não. João Agripino – Não. João Calmon – Sim. João Carlos Bacelar – Sim. João Castelo – Sim. João Cunha – Sim. João da Mata – Não. João de Deus Antunes – Sim. João Hermann Neto – Não. João Lobo – Sim. João Machado Rollemberg – Sim. João Menezes – Sim. João Natal – Não. João Paulo – Não. João Rezek – Sim. Joaquim Bevilacqua – Não. Joaquim Haickel – Sim. Joaquim Sucena – Sim. Jofran Frejat – Sim. Jonas Pinheiro – Sim. Jonival Lucas – Sim. Jorge Arbage – Abstenção. Jorge Bornhausen – Sim. Jorge Hage – Não. Jorge Leite – Sim. Jorge Medauar – Não. Jorge Uequed – Não. Jorge Viana – Sim. José Agripino – Sim. José Camargo – Sim. José Carlos Coutinho – Sim. José Carlos Grecco – Não. José Carlos Martinez – Sim. José Carlos Sabóia – Não. José Carlos Vasconcelos – Não. José Costa – Não. José da Conceição – Sim. José Dutra – Sim. José Elias – Sim. José Elias Murad – Sim. José Fernandes – Não. José Fogaça – Não. José Freire – Sim. José Genoíno – Não. José Geraldo – Sim. José Guedes – Não. José Jorge – Sim. José Lins – Sim. José Lourenço – Sim. José Luiz de Sá – Não. José Luiz Maia – Sim. José Maria Eymael – Sim. José Maurício – Não. José Melo – Sim. José Mendonça Bezerra – Sim. José Moura – Sim. José Paulo Bisol – Não. José Queiroz – Não. José Richa – Não. José Santana de Vasconcellos – Sim. José Serra – Não. José Tavares – Não. José Teixeira – Sim. José Thomaz Nonô – Não. José Tinoco – Sim. José Viana – Sim. Jovanni Masini – Sim. Juarez Antunes – Não. Júlio Campos – Sim. Júlio Costamilan – Não. Jutahy Magalhães – Não. Koyu lha – Não. Lael Varella – Abstenção. Lavoisier Maia – Não. Leite Chaves – Não. Lélio Souza – Não. Leopoldo Perez – Sim. Leur Lomanto – Sim. Levy Dias – Sim. Lézio Sathler – Não. Lídice da Mata – Não. Louremberg Nunes Rocha – Sim. Lourival Baptista – Sim. Lúcia Braga – Não. Lúcia Vânia – Sim. Lúcio Alcântara – Não. Luís Eduardo – Sim. Luís Roberto Ponte – Sim. Luiz Alberto Rodrigues – Não. Luiz Freire – Não. Luiz Gushiken – Não. Luiz Inácio Lula da Silva – Não. Luiz Leal – Sim. Luiz Marques – Sim. Luiz Salomão – Não. Luiz Soyer – Não. Luiz Viana – Não. Luiz Viana Neto – Não. Lysâneas Maciel – Não. Maluluy Neto – Sim. Manoel Castro – Sim. Manoel Ribeiro – Sim. Mansueto de Lavor – Não. Marcelo Cordeiro – Não. Márcia Kubitschek – Sim. Márcio Braga – Não. Márcio Lacerda – Não. Marco Maciel – Sim. Marcondes Gadelha – Sim. Maria de Lourdes Abadia – Não. Maria Lúcia – Sim. Mário Assad – Não. Mário Bouchardet – Sim. Mário Covas – Não. Mário de Oliveira – Sim. Mário Maia – Não. Marluce Pinto – Sim. Matheus lensen – Sim. Maurício Campos – Não. Maurício Corrêa – Não. Maurício Fruet – Não. Maurício Nasser – Sim. Maurício Pádua – Sim. Maurílio Ferreira Lima – Não. Mauro Benevides – Não. Mauro Borges – Sim. Mauro Campos – Não. Mauro Miranda – Não. Max Rosenmann – Sim. Meira Filho – Sim. Mello Reis – Sim. Melo Freire – Sim. Mendes Botelho – Sim. Mendes Canale – Não. Mendes Ribeiro – Não. Messias Góis – Sim. Michel Temer – Não. Milton Barbosa – Sim. Milton Lima – Sim. Milton Reis – Sim. Miraldo Gomes – Abstenção. Miro Teixeira – Não. Moema São Thiago – Não. Mozarildo Cavalcanti – Sim. Mussa Demes – Sim. Myrian Portella – Sim. Nabor Júnior – Sim. Naphtali Alves de Souza – Sim. Narciso Mendes – Sim. Nelson Aguiar – Não. Nelson Carneiro – Não. Nelson Jobim – Não. Nelson Sabra – Sim. Nelson Seixas – Não. Nelson Wedekin – Não. Nelton Friedrich – Não. Nestor Duarte – Não. Nilso Sguarezi – Não. Nilson Gibson – Sim. Nion Albernaz – Não. Nyder Barbosa – Sim. Octávio Elísio – Não. Olavo Pires – Sim. Olívio Dutra – Não. Orlando Pacheco – Sim. Oscar Corrêa – Sim. Osmar Leitão – Sim. Osmundo Rebouças – Sim. Osvaldo Bender – Sim. Osvaldo Coelho – Sim. Osvaldo Macedo – Sim. Osvaldo Sobrinho – Sim. Oswaldo Almeida – Sim. Ottomar Pinto – Sim. Paes de Andrade – Não. Paes Landim – Sim. Paulo Delgado – Não. Paulo Macarini – Não. Paulo Paim – Não. Paulo Ramos – Não. Paulo Roberto – Sim. Paulo Zarzur – Não. Pedro Canedo – Sim. Pedro Ceolin – Sim. Percival Muniz – Não. Pimenta da Veiga – Não. Plínio Arruda Sampaio – Não. Plínio Martins – Não. Pompeu de Sousa – Não. Rachid Saldanha Derzi – Sim. Raimundo Bezerra – Não. Raul Ferraz – Não. Renan Calheiros – Não. Renato Johnsson – Sim. Renato Vianna – Não. Ricardo Fiuza – Sim. Ricardo Izar – Sim. Rita Camata – Não. Roberto Augusto – Sim. Roberto Balestra – Sim. Roberto Brant – Não. Roberto Campos – Sim. Roberto D’Ávila – Não. Roberto Freire – Não. Roberto Jefferson – Sim. Roberto Rollemberg – Não. Roberto Torres – Não. Roberto Vital – Sim. Robson Marinho – Não. Rodrigues Palma – Sim. Ronaldo Aragão – Não. Ronaldo Carvalho – Não. Ronaldo Cezar Coelho – Não. Ronan Tito – Não. Ronaro Corrêa – Sim. Rosa Prata – Sim. Rospide Netto – Não. Rubem Branquinho – Sim. Rubem Medina – Sim. Ruben Figueiró – Sim. Ruberval Pilotto – Sim. Ruy Bacelar – Não. Ruy Nedel – Não. Sadie Hauache – Sim. Samir Achôa – Sim. Sandra Cavalcanti – Sim. Santinho Furtado – Abstenção. Sarney Filho – Sim. Sérgio Brito – Sim. Sérgio Spada – Não. Sérgio Werneck – Sim. Severo Gomes – Não. Sigmaringa Seixas – Não. Sílvio Abreu – Sim. Simão Sessim – Sim. Siqueira Campos – Sim. Sólon Borges dos Reis – Sim. Sotero Cunha – Sim. Stélio Dias – Não. Tadeu França – Não. Telmo Kirst – Abstenção. Teotônio Vilela Filho – Não. Theodoro Mendes – Sim. Tito Costa – Sim. Ubiratan Aguiar – Não. Ubiratan Spinelli – Sim. Valmir Campelo – Não. Valter Pereira – Não. Vasco Alves – Não. Vicente Bogo – Não. Victor Faccioni – Sim. Victor Fontana – Sim. Victor Trovão – Sim. Vieira da Silva – Sim. Vilson Souza – Não. Vingt Rosado – Sim. Vinicius Cansanção – Sim. Virgildásio de Senna – Não. Virgílio Galassi – Sim. Virgílio Guimarães – Não. Virgílio Távora – Sim. Vitor Buaiz – Não. Vivaldo Barbosa – Não. Vladimir Palmeira – Não. Wagner Lago – Sim. Waldec Ornélas – Sim. Waldyr Pugliesi – Não. Walmor de Luca – Não. Wilma Maia – Não. Wilson Campos – Não. Wilson Martins – Não. Elza Valadares – Não. ",ano_172
O SR. AMARAL NETTO,"O SR. AMARAL NETTO: – Sr. Presidente, peço a palavra pela ordem. ",ano_172
O SR. PRESIDENTE (Ulysses Guimarães,O SR. PRESIDENTE (Ulysses Guimarães): – Tem a palavra o nobre Constituinte. ,ano_172
O SR. AMARAL NETTO,"O SR. AMARAL NETTO (PDS – RJ. Sem revisão do orador.): – Sr. Presidente, pela ordem. Permita-me V. Ex.ª, em nome da bancada do meu partido e do próprio “Centrão”, tão amaldiçoado par querer obstruir a Constituinte, manifestar a estranheza de todos nós, diante da alegria da esquerda, comemorando a interrupção da sessão por 48 horas. São estes os homens que dizem que querem a Constituição. ",ano_172
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – A Mesa pede atenção à palavra do Presidente. Votaram “sim” 248 Srs. Constituintes; “não”; 227; e houve 9 abstenções. Portanto, ocorre o disposto no § 3º do art. 1º da modificação regimental recentemente votada. Se a matéria destacada, nos termos desse artigo – trata-se de emenda coletiva com 280 assinaturas ou mais – não alcançar quorum da maioria absoluta, de 280 votos, repetir-se-á a mesma votação na sessão seguinte, com 24 horas de intervalo entre uma e outra, para decisão final do Plenário. Portanto, para cumprir a decisão regimental, a Mesa convoca sessão para amanhã, às 14h, a fim de se repetir a votação, nos termos do § 3º do art. 1º VII – ENCERRAMENTO ",ano_172
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – Nada mais havendo a tratar, vou encenar a sessão. DEIXAM DE COMPARECER OS SENHORES: Aécio Neves – PMDB; Alarico Abib – PMDB; Amilcar Moreira – PMDB; Antonio Perosa – PMDB; Artenir Werner – PDS; Assis Canuto – PFL; Beth Azize – PSB; Bosco França – PMDB; Carlos Alberto – PTB; Carlos Benevides – PMDB; Carlos De’Carli – PMDB; Carlos Mosconi – PMDB; Dirce Tutu Quadros – PTB; Dirceu Carneiro – PMDB; Divaldo Suruagy – PFL; Ervin Bonkoski – PMDB; Etevaldo Nogueira – PFL; Eunice Michilles – PFL; Fábio Raunheitti – PTB; Felipe Cheidde – PMDB; Francisco Pinto – PMDB; Genebaldo Correia – PMDB; Geraldo Bulhões – PMDB; Gonzaga Patriota – PMDB; Gumercindo Milhormem – PT; Hélio Costa – PMDB; Homero Santos – PFL Ismael Wanderley – PMDB; Jessé Freire – PFL; João Cunha – PMDB; José Ignácio Ferreira – PMDB; José Luiz de Sá – PL; José Ulisses de Oliveira – PMDB; Leopoldo Ressone – PMDB; Luiz Viana Neto – PMDB; Manuel Viana – PMDB; Marcos Lima – PMDB; Mário Lima – PMDB; Marluce Pinto – PTB; Mattos Leão – PMDB; Maurício Corrêa – PDT; Mauro Sampaio – PMDB; Messias Soares – PTR; Moysés Pimentel – PMDB; Noel de Carvalho – PDT; Odacir Soares – PFL; Olívio Dutra – PT; Onofre Corrêa – PMDB; Osmir Lima – PMDB; Oswaldo Trevisan – PMDB; Paulo Mincarone – PMDB; Paulo Paim – PT; Paulo Pimentel – PFL Paulo Roberto Cunha –PDC; Raimundo Rezende – PMDB; Raquel Cândido – PFL; Raquel Capiberibe – PMDB; Raul Belém – PMDB; Rita Furtado – PFL Rose de Freitas – PMDB; Salatiel Carvalho – PFL Uldurico Pinto – PMDB; Vieira da Silva – PDS; ",ano_172
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – Encerro a sessão, designando para amanhã dia 28, às 14:00 horas, a seguinte ORDEM DO DIA PROJETO DE CONSTITUIÇÃO Votação em primeiro turno: a) Preâmbulo (votação já iniciada) b) Título 1 Encerra-se a Sessão às 17 horas e 37 minutos. DISCURSO DO SR FERNANDO SANTANA PUBLICADO NO DCN DE 13-1-1988 QUE SE REPUBLICA POR HAVER SAÍDO COM OMISSÕES. ",ano_172
O SR. FERNANDO SANTANA,"O SR. FERNANDO SANTANA (PCB-BA. Sem revisão do orador.): – Sem Presidente, Srªs e Srs. Constituintes, este Brasil é um país extraordinariamente grande. Há coisas que acontecem desde 1917, isto é, há 71 anos, mas só agora delas tomamos conhecimento, o que demonstra que, por mais que nos preocupemos com a leitura e os fatos do dia-a-dia, nem sempre somos capazes de dominar todos os assuntos. Hoje, temos consciência de que existe no Brasil uma organização conhecida por três letras: TRR O que é TRR? É uma entidade transportadora, revendedora e retalhista de óleo diesel, querosene, óleo lubrificante e graxa, enquanto que as grandes distribuidoras têm acesso a todos os derivados de petróleo. Por que surgiram essas transportadoras, revendedoras e retalhistas? Simplesmente porque os pequenos consumidores não poderiam transportar esses produtos – combustíveis e lubrificantes – pois gastariam muito dinheiro. Desde 1917, essas empresas fazem o trabalho de ir de porta em porta de hospitais, pequenas empresas, agricultores, facilitando a produção, mas o fazem, apenas até o limite de 20 mil litros Quando o pequeno consumidor ultrapassa essa quantidade, obrigatoriamente ele tem que buscar os produtos nos postos revendedores. Sr. Presidente, são aproximadamente 500 empresas distribuidoras localizadas em todos o País. A pequena empresa está abandonada Na Região Norte existem 28 TRR; no Nordeste, 39; no Centro-Oeste,112; no Sudeste, 119; no Sul, 168; somando 466 pequenas empresas distribuidoras, repito, de óleo diesel, querosene, óleos lubrificantes e graxa. Como já disse antes, elas trabalham até que o produtor atinja o limite de 20 mil litros. A partir daí, torna-se ele obrigatoriamente cliente das distribuidoras. As TRR são obrigadas a transferir às companhias distribuidoras todos os clientes que alcancem a média de 240 metros cúbicos ao ano. Comercializam a preço de bomba ao pequeno consumidor. Só podem utilizar frota própria, que não têm as grandes empresas, as distribuidoras. Essas TRR já possuem 5 mil veículos para atendimento de seus pequenos fregueses. Por outro lado, não podem abrir filiais; só podem adquirir o produto nas distribuidoras. Não têm a opção de influenciar politicamente os empresários, embora prestem relevantes serviços à comunidade. Em caso de qualquer anormalidade no abastecimento, são os primeiros a serem prejudicados – ao contrário das distribuidoras. Não podem ser donos de postos nem de transportadoras. O capital é nacional e o lucro é aqui investido, enquanto que as companhias de capital estrangeiro fazem remessas de lucros para o exterior. Atendem a cerca de 200 mil clientes e distribuem 1 bilhão 753 milhões de litros de óleo diesel através de suas 466 empresas em todo o território nacional. Enquanto isso, o lucro dessas empresas é mínimo. Têm direito a dez centavos e mais cinco centésimos que a distribuidora é obrigada a descontar-lhes no preço que elas fornecem aos postos distribuidores. Sr. Presidente, o sacrifício dessa gente é enorme. Entretanto, os chamados defensores da micro e da pequena empresa, como os Srs. Afif Domingos e esse outro brasileiro de Sergipe, Albano Franco, que teve a glória de ser o primeiro a apresentar emenda ao atual tento constitucional suprimindo o item que nacionaliza a distribuição de petróleo – S. Ex.ª o fez com orgulho de empresário, como se realmente estivesse defendendo a empresa brasileira – melhor fariam se tivessem o cuidado de defender as TRR que distribuem petróleo aos pequenos consumidores, dando enormes lucros às distribuidoras estrangeiras, que os faturam para o exterior. Sr. Presidente, enquanto o País estiver sob o comando dos chamados modernizadores da economia nacional, que a nosso ver estão, pela modernização, amarrando nossas mãos e pés, teremos assegurada definitivamente a condição de país colonizado. É esse, em última instância, o objetivo da chamada modernização da economia brasileira.",ano_172
O SR. PRESIDENTE (Jorge Arbage,"O SR. PRESIDENTE (Jorge Arbage): – A lista de presença registra o comparecimento de 346 Senhores Constituintes. Está aberta a sessão. Sob a proteção de Deus e em nome do povo brasileiro, iniciamos nossos trabalhos. O Sr. Secretário procederá a leitura da Ata da sessão anterior. II – LEITURA DA ATA ",ano_173
